Product_id,Brand,Type,Gender,Size,Number_Sold,Price(USD),User_id,review_title,review_text,review_rating,url,clean_review_title,clean_review_text,combined_review
pdct_95701,Asics,Running,Men,US 9.5,240,150.0,user_722,great comfortable casual shoe,"I like the look of these shoes, and they seem to be high quality. I think they're a great casual look -  nicer than sneakers without being too formal or grown-up. My son says they're one of the most comfortable pairs he's ever owned. Both of us enjoy the ease of them being slip-on.",5,https://m.media-amazon.com/images/I/61zdwouq4cL._AC_SY625_.jpg,great comfortable casual shoe,i like the look of these shoes and they seem to be high quality i think theyre a great casual look nicer than sneakers without being too formal or grownup my son says theyre one of the most comfortable pairs hes ever owned both of us enjoy the ease of them being slipon,great comfortable casual shoe i like the look of these shoes and they seem to be high quality i think theyre a great casual look nicer than sneakers without being too formal or grownup my son says theyre one of the most comfortable pairs hes ever owned both of us enjoy the ease of them being slipon
pdct_84663,Fila,Fashion,Women,US 8.5,277,80.0,user_270,He Loves Them,"My 7-year-old loves these shoes. They are casual enough for everyday wear, but also nice enough when he needs to dress up a bit. They fit and feel like sneakers, but look like loafers. Great shoes for an active little guy.",5,https://example.com/default.png,he loves them,my yearold loves these shoes they are casual enough for everyday wear but also nice enough when he needs to dress up a bit they fit and feel like sneakers but look like loafers great shoes for an active little guy,he loves them my yearold loves these shoes they are casual enough for everyday wear but also nice enough when he needs to dress up a bit they fit and feel like sneakers but look like loafers great shoes for an active little guy
pdct_75021,Nike,Running,Women,US 8.5,682,160.0,user_237,Perfect Every Day Sandal,"Everyone has Birkenstocks and I wanted something a little different, and I love Sorel shoes, so I gave these a try.  They are super comfortable and cute, though I have wide feet and this style is not flattering to my specific feet.  But I don't care.  We are living through a pandemic and I want comfort.  And I can see beyond the ugliness of my feet to appreciate the beauty of these shoes.  Highly recommend!  Fit true to size.",5,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/224023ec-160e-447d-a88c-a96718ce69e5/W+PEGASUS+PLUS.png",perfect every day sandal,everyone has birkenstocks and i wanted something a little different and i love sorel shoes so i gave these a try they are super comfortable and cute though i have wide feet and this style is not flattering to my specific feet but i dont care we are living through a pandemic and i want comfort and i can see beyond the ugliness of my feet to appreciate the beauty of these shoes highly recommend fit true to size,perfect every day sandal everyone has birkenstocks and i wanted something a little different and i love sorel shoes so i gave these a try they are super comfortable and cute though i have wide feet and this style is not flattering to my specific feet but i dont care we are living through a pandemic and i want comfort and i can see beyond the ugliness of my feet to appreciate the beauty of these shoes highly recommend fit true to size
pdct_90388,Adidas,Running,Men,US 8.5,"3,532",180.0,user_280,Produkt is too large!!!The size indicated on the package 44.5 will suit you if your foot size is 46,Great shoes! The quality is high! But Produkt is too large!!!The size indicated on the package 44.5 (31 cm) will suit you if your foot size is 46.,5,https://m.media-amazon.com/images/I/81sm-hUS+wL._SY695_.jpg,produkt is too largethe size indicated on the package will suit you if your foot size is,great shoes the quality is high but produkt is too largethe size indicated on the package cm will suit you if your foot size is,produkt is too largethe size indicated on the package will suit you if your foot size is great shoes the quality is high but produkt is too largethe size indicated on the package cm will suit you if your foot size is
pdct_37599,Reebok,Casual,Women,US 7.5,"1,072",90.0,user_36,"Great support, slippery soles though","Didnâ€™t like them as much at first. Gave me bad blisters, kind of slid off, almost returned them. But now I wear them all of the time! Great support.",4,https://example.com/default.png,great support slippery soles though,didnt like them as much at first gave me bad blisters kind of slid off almost returned them but now i wear them all of the time great support,great support slippery soles though didnt like them as much at first gave me bad blisters kind of slid off almost returned them but now i wear them all of the time great support
pdct_43540,Converse,Casual,Men,US 7,658,85.0,user_768,Good sturdy sandals,I bought these as a gift and the person I got them for loves them. She says they fit perfectly according to her size and are sturdy. Of course they're sturdy; they're Sorels!,5,https://m.media-amazon.com/images/I/61FEsZu4tgL._AC_SY625_.jpg,good sturdy sandals,i bought these as a gift and the person i got them for loves them she says they fit perfectly according to her size and are sturdy of course theyre sturdy theyre sorels,good sturdy sandals i bought these as a gift and the person i got them for loves them she says they fit perfectly according to her size and are sturdy of course theyre sturdy theyre sorels
pdct_93353,Puma,Lifestyle,Women,US 6,112,90.0,user_547,very nice!!!!!,Size up 1/2 size. 9 fits just like 8 1/2. Very cute and comfy. Leather will stretch a bit. Very happy with this Sorel purchase!,5,https://m.media-amazon.com/images/I/61GXt5dxxAL._AC_SY625_.jpg,,size up size fits just like very cute and comfy leather will stretch a bit very happy with this sorel purchase, size up size fits just like very cute and comfy leather will stretch a bit very happy with this sorel purchase
pdct_94651,Vans,Skate,Men,US 9.5,812,50.0,user_442,Super comfortable,"Comfortable, TTS, good quality.",5,https://m.media-amazon.com/images/I/8168BWWuKEL._AC_SX625_.jpg,,comfortable tts good quality, comfortable tts good quality
pdct_82180,New Balance,Running,Women,US 10,317,130.0,user_343,Just as ordered,"Attractive, good sale price and comfy",5,https://m.media-amazon.com/images/I/71+XBbtdu+L._AC_SY675_.jpg,just as ordered,attractive good sale price and comfy,just as ordered attractive good sale price and comfy
pdct_91663,Fila,Fashion,Women,US 7.5,"3,448",70.0,user_66,Hard staying on your foot.,The sandal did not grip my foot. I had a difficult time walking in them. Had to return.,1,https://example.com/default.png,hard staying on your foot,the sandal did not grip my foot i had a difficult time walking in them had to return,hard staying on your foot the sandal did not grip my foot i had a difficult time walking in them had to return
